filename,file_type,plasmid_name,plasmid_accession,contig,pctId,coverage,hit_len,template_length,subj_start,subj_end,query_start,query_end,read_len,contig_cover,contig_len
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_30_plasmid.fasta,short,Col440I,CP023920,NODE_12_length_1800_cov_3.702204_component_0:12..125:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,12,125,                                  1,114,1000000,3.702204,1800.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_30_plasmid.fasta,short,Col440I,CP023920,NODE_13_length_1741_cov_2.904938_component_0:12..121:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,12,121,                                  1,110,1000000,2.904938,1741.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_30_plasmid.fasta,short,Col440I,CP023920,NODE_18_length_359_cov_6.957983_component_0:250..359:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,250,359,                                  1,110,1000000,6.957983,359.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,IncX1,EU370913,NODE_42_length_35892_cov_28.920494_component_19:31578..31951:IncX1_1__EU370913:98.930481,98.93,                                  100.0,374,374,31578,31951,                                  1,374,1000000,28.920494,35892.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,IncI(Gamma),AP011954,NODE_46_length_33786_cov_28.201990_component_4:17039..17153:IncI(Gamma)_1__AP011954:73.826119,90.52,                                  81.56,116,141,17039,17153,                                  1,116,1000000,28.20199,33786.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,IncFIA(HI1)(pAR0022),CP024882,NODE_101_length_18223_cov_13.080488_component_69:1513..1896:IncFIA(HI1)(pAR0022)_1__CP024882:93.750000,93.75,                                  100.0,384,384,1513,1896,                                  1,384,1000000,13.080488,18223.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,IncFII(Yp),CP000670,NODE_101_length_18223_cov_13.080488_component_69:12979..13204:IncFII(Yp)_1__CP000670:89.679134,91.27,                                  98.26,229,230,12979,13204,                                  1,229,1000000,13.080488,18223.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,IncFII,AY458016,NODE_110_length_16888_cov_27.522753_component_4:7347..7605:IncFII_1__AY458016:93.945775,95.04,                                  98.85,262,261,7347,7605,                                  1,261,1000000,27.522753,16888.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,Col440II,CP023921,NODE_134_length_14227_cov_4.481001_component_86:4335..4615:Col440II_1__CP023921:90.425532,90.75,                                  99.65,281,282,4335,4615,                                  2,282,1000000,4.481001,14227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,Col440I,CP023920,NODE_134_length_14227_cov_4.481001_component_86:5234..5347:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,5234,5347,                                  1,114,1000000,4.481001,14227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,Col440I,CP023920,NODE_134_length_14227_cov_4.481001_component_86:7151..7260:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,7151,7260,                                  1,110,1000000,4.481001,14227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,Col440I,CP023920,NODE_134_length_14227_cov_4.481001_component_86:22..131:Col440I_1__CP023920:91.228070,94.55,                                  96.49,110,114,22,131,                                  1,110,1000000,4.481001,14227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_223_length_2616_cov_2.363527_component_152:1906..2034:Col(pHAD28)_1__KU674895:94.656489,96.12,                                  98.47,129,131,1906,2034,                                  1,129,1000000,2.363527,2616.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,IncP6,JF785550,NODE_1_length_18151_cov_4.931206_component_0:15545..16350:IncP6_1__JF785550:99.627792,99.63,                                  100.0,806,806,15545,16350,                                  1,806,1000000,4.931206,18151.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col440II,CP023921,NODE_5_length_7221_cov_5.748592_component_4:212..493:Col440II_1__CP023921:96.453901,96.45,                                  100.0,282,282,212,493,                                  1,282,1000000,5.748592,7221.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col440I,CP023920,NODE_5_length_7221_cov_5.748592_component_4:7057..7170:Col440I_1__CP023920:96.491228,96.49,                                  100.0,114,114,7057,7170,                                  1,114,1000000,5.748592,7221.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col440I,CP023920,NODE_5_length_7221_cov_5.748592_component_4:2985..3098:Col440I_1__CP023920:94.736842,94.74,                                  100.0,114,114,2985,3098,                                  1,114,1000000,5.748592,7221.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_6_length_6856_cov_107.800000_component_5:4264..4394:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,4264,4394,                                  1,131,1000000,107.8,6856.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(MGD2),NC003789,NODE_11_length_5322_cov_21.819842_component_9:725..825:Col(MGD2)_1__NC_003789:67.647059,91.09,                                  74.26,101,136,725,825,                                  1,101,1000000,21.819842,5322.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_13_length_4399_cov_14.090463_component_4:4257..4387:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,4257,4387,                                  1,131,1000000,14.090463,4399.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_13_length_4399_cov_14.090463_component_4:1..109:Col(pHAD28)_1__KU674895:79.389313,95.41,                                  83.21,109,131,1,109,                                  1,109,1000000,14.090463,4399.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(IMGS31),NC011406,NODE_16_length_2667_cov_28.322467_component_13:1..182:Col(IMGS31)_1__NC_011406:91.414141,99.45,                                  91.92,182,198,1,182,                                  1,182,1000000,28.322467,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(IMGS31),NC011406,NODE_16_length_2667_cov_28.322467_component_13:2531..2667:Col(IMGS31)_1__NC_011406:68.686869,99.27,                                  69.19,137,198,2531,2667,                                  62,198,1000000,28.322467,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(IRGK),AY543071,NODE_17_length_2470_cov_27.032780_component_14:2136..2319:Col(IRGK)_1__AY543071:100.000000,100.0,                                  100.0,184,184,2136,2319,                                  1,184,1000000,27.03278,2470.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_19_length_2037_cov_21.808977_component_16:823..953:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,823,953,                                  1,131,1000000,21.808977,2037.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,IncFIB(AP001918),AP001918,NODE_1_length_115147_cov_28.826465_component_0:101945..102626:IncFIB(AP001918)_1__AP001918:98.973607,98.97,                                  100.0,682,682,101945,102626,                                  1,682,1000000,28.826465,115147.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,IncFII,AY458016,NODE_1_length_115147_cov_28.826465_component_0:36661..36919:IncFII_1__AY458016:94.291041,95.02,                                  99.23,261,261,36661,36919,                                  1,261,1000000,28.826465,115147.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col440II,CP023921,NODE_2_length_10937_cov_4.405418_component_1:4449..4730:Col440II_1__CP023921:100.000000,100.0,                                  100.0,282,282,4449,4730,                                  1,282,1000000,4.405418,10937.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_2_length_10937_cov_4.405418_component_1:56..186:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,56,186,                                  1,131,1000000,4.405418,10937.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_2_length_10937_cov_4.405418_component_1:5307..5436:Col(pHAD28)_1__KU674895:90.146262,90.84,                                  99.24,131,131,5307,5436,                                  1,131,1000000,4.405418,10937.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col156,NC009781,NODE_3_length_5292_cov_6.214465_component_2:3431..3584:Col156_1__NC_009781:94.805195,94.81,                                  100.0,154,154,3431,3584,                                  1,154,1000000,6.214465,5292.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col440I,CP023920,NODE_5_length_4477_cov_2.732094_component_1:4270..4383:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,4270,4383,                                  1,114,1000000,2.732094,4477.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_7_length_3192_cov_12.024422_component_5:2829..2959:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,2829,2959,                                  1,131,1000000,12.024422,3192.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col440I,CP023920,NODE_10_length_2632_cov_10.522899_component_8:1513..1622:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,1513,1622,                                  1,110,1000000,10.522899,2632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,Col(MG828),NC008486,NODE_15_length_1627_cov_3.963479_component_11:487..744:Col(MG828)_1__NC_008486:92.748092,94.19,                                  98.47,258,262,487,744,                                  1,258,1000000,3.963479,1627.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,IncFII(pECLA),CP001919,NODE_133_length_18466_cov_8.257400:7350..8096:IncFII(pECLA)_1__CP001919:97.054886,97.05,                                  100.0,747,747,7350,8096,                                  1,747,1000000,1000000,18466.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,IncFIB(pECLA),CP001919,NODE_172_length_13725_cov_16.245516:12136..12694:IncFIB(pECLA)_1__CP001919:96.428571,96.6,                                  99.82,559,560,12136,12694,                                  1,559,1000000,1000000,13725.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col(pHAD28),KU674895,NODE_288_length_7668_cov_10.151186:1452..1582:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,1452,1582,                                  1,131,1000000,1000000,7668.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col156,NC009781,NODE_428_length_5255_cov_2.536424:4423..4576:Col156_1__NC_009781:94.805195,94.81,                                  100.0,154,154,4423,4576,                                  1,154,1000000,1000000,5255.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,IncQ1,M28829,NODE_555_length_4049_cov_5.437882:2594..3122:IncQ1_1__M28829:66.457286,100.0,                                  66.46,529,796,2594,3122,                                  1,529,1000000,1000000,4049.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col(pHAD28),KU674895,NODE_700_length_3192_cov_4.686421:115..245:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,115,245,                                  1,131,1000000,1000000,3192.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col(pHAD28),KU674895,NODE_814_length_2632_cov_31.054958:2515..2632:Col(pHAD28)_1__KU674895:87.022901,96.61,                                  90.08,118,131,2515,2632,                                  1,118,1000000,1000000,2632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col440I,CP023920,NODE_814_length_2632_cov_31.054958:43..152:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,43,152,                                  1,110,1000000,1000000,2632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col(pHAD28),KU674895,NODE_857_length_2471_cov_5.963830:607..737:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,607,737,                                  1,131,1000000,1000000,2471.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,ColpVC,JX133088,NODE_1005_length_1904_cov_12.330903:1455..1647:ColpVC_1__JX133088:97.409326,97.41,                                  100.0,193,193,1455,1647,                                  1,193,1000000,1000000,1904.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col440II,CP023921,NODE_1063_length_1761_cov_2.150000:802..1083:Col440II_1__CP023921:100.000000,100.0,                                  100.0,282,282,802,1083,                                  1,282,1000000,1000000,1761.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col(pHAD28),KU674895,NODE_1063_length_1761_cov_2.150000:1660..1761:Col(pHAD28)_1__KU674895:70.992366,91.18,                                  77.86,102,131,1660,1761,                                  1,102,1000000,1000000,1761.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,Col(MG828),NC008486,NODE_1161_length_1526_cov_1.523843:716..973:Col(MG828)_1__NC_008486:92.748092,94.19,                                  98.47,258,262,716,973,                                  1,258,1000000,1000000,1526.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_25_length_14687_cov_13.128930:6682..6812:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,6682,6812,                                  1,131,1000000,1000000,14687.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_25_length_14687_cov_13.128930:1931..2044:Col440I_1__CP023920:92.982456,92.98,                                  100.0,114,114,1931,2044,                                  1,114,1000000,1000000,14687.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,IncFIB(pECLA),CP001919,NODE_33_length_9092_cov_28.782967:4989..5547:IncFIB(pECLA)_1__CP001919:95.892857,96.06,                                  99.82,559,560,4989,5547,                                  1,559,1000000,1000000,9092.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_34_length_6711_cov_2.853414:49..179:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,49,179,                                  1,131,1000000,1000000,6711.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_37_length_5867_cov_4.772711:1999..2129:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,1999,2129,                                  1,131,1000000,1000000,5867.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_38_length_5565_cov_6.247245:4291..4400:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,4291,4400,                                  1,110,1000000,1000000,5565.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_39_length_5345_cov_2.627871:2519..2649:Col(pHAD28)_1__KU674895:93.893130,93.89,                                  100.0,131,131,2519,2649,                                  1,131,1000000,1000000,5345.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(MGD2),NC003789,NODE_40_length_5322_cov_3.347433:2205..2305:Col(MGD2)_1__NC_003789:67.647059,91.09,                                  74.26,101,136,2205,2305,                                  1,101,1000000,1000000,5322.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_46_length_4331_cov_5.345843:4186..4299:Col440I_1__CP023920:91.228070,91.23,                                  100.0,114,114,4186,4299,                                  1,114,1000000,1000000,4331.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_47_length_4227_cov_3.100097:2554..2684:Col(pHAD28)_1__KU674895:93.893130,93.89,                                  100.0,131,131,2554,2684,                                  1,131,1000000,1000000,4227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_48_length_4185_cov_7.483022:142..272:Col(pHAD28)_1__KU674895:91.603053,91.6,                                  100.0,131,131,142,272,                                  1,131,1000000,1000000,4185.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(IRGK),AY543071,NODE_49_length_3625_cov_5.896119:2136..2320:Col(IRGK)_1__AY543071:97.297297,97.3,                                  100.0,185,184,2136,2320,                                  1,184,1000000,1000000,3625.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_53_length_3286_cov_14.641706:3162..3275:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,3162,3275,                                  1,114,1000000,1000000,3286.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440II,CP023921,NODE_54_length_3111_cov_3.209699:64..344:Col440II_1__CP023921:90.425532,90.75,                                  99.65,281,282,64,344,                                  2,282,1000000,1000000,3111.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_54_length_3111_cov_3.209699:2863..2993:Col(pHAD28)_1__KU674895:90.215128,90.91,                                  99.24,132,131,2863,2993,                                  1,131,1000000,1000000,3111.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_55_length_3088_cov_2.205932:2939..3052:Col440I_1__CP023920:100.000000,100.0,                                  100.0,114,114,2939,3052,                                  1,114,1000000,1000000,3088.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_57_length_2829_cov_2.572747:2703..2813:Col440I_1__CP023920:90.350877,92.79,                                  97.37,111,114,2703,2813,                                  1,111,1000000,1000000,2829.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(IMGS31),NC011406,NODE_60_length_2667_cov_10.554595:1441..1638:Col(IMGS31)_1__NC_011406:99.494949,99.49,                                  100.0,198,198,1441,1638,                                  1,198,1000000,1000000,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_61_length_2616_cov_11.042084:2329..2457:Col(pHAD28)_1__KU674895:94.656489,96.12,                                  98.47,129,131,2329,2457,                                  1,129,1000000,1000000,2616.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_62_length_2597_cov_3.857835:2342..2471:Col(pHAD28)_1__KU674895:91.661325,92.37,                                  99.24,131,131,2342,2471,                                  1,131,1000000,1000000,2597.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_64_length_2577_cov_27.978827:1787..1896:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,1787,1896,                                  1,110,1000000,1000000,2577.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_73_length_2018_cov_1.780179:1840..1970:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,1840,1970,                                  1,131,1000000,1000000,2018.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_74_length_2016_cov_8.274934:10..125:Col(pHAD28)_1__KU674895:82.442748,93.1,                                  88.55,116,131,10,125,                                  1,116,1000000,1000000,2016.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_76_length_1909_cov_2.623043:166..279:Col440I_1__CP023920:96.491228,96.49,                                  100.0,114,114,166,279,                                  1,114,1000000,1000000,1909.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_77_length_1878_cov_6.562322:1747..1877:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,1747,1877,                                  1,131,1000000,1000000,1878.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_93_length_1447_cov_2.365762:15..145:Col(pHAD28)_1__KU674895:90.076336,90.08,                                  100.0,131,131,15,145,                                  1,131,1000000,1000000,1447.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(MGD2),NC003789,NODE_94_length_1443_cov_1.556732:597..699:Col(MGD2)_1__NC_003789:75.735294,100.0,                                  75.74,103,136,597,699,                                  1,103,1000000,1000000,1443.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(pHAD28),KU674895,NODE_151_length_971_cov_2.027059:663..791:Col(pHAD28)_1__KU674895:90.839695,92.25,                                  98.47,129,131,663,791,                                  1,129,1000000,1000000,971.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_387_length_620_cov_1.833667:396..508:Col440I_1__CP023920:89.473684,90.27,                                  99.12,113,114,396,508,                                  1,113,1000000,1000000,620.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col(IRGK),AY543071,NODE_415_length_606_cov_5.913402:298..481:Col(IRGK)_1__AY543071:100.000000,100.0,                                  100.0,184,184,298,481,                                  1,184,1000000,1000000,606.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,IncFII(pKP91),CP000966,NODE_2448_length_306_cov_1.945946:1..153:IncFII(pKP91)_1__CP000966:60.528559,92.81,                                  65.22,153,230,1,153,                                  1,150,1000000,1000000,306.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_50_genome.fasta,short,Col440I,CP023920,NODE_2846_length_284_cov_2.294479:36..149:Col440I_1__CP023920:94.736842,94.74,                                  100.0,114,114,36,149,                                  1,114,1000000,1000000,284.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,IncFII(SARC14),JQ418540,NODE_66_length_19905_cov_27.088961:121..400:IncFII(SARC14)_1__JQ418540:58.903595,93.95,                                  62.7,281,445,121,400,                                  1,280,1000000,1000000,19905.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,IncFII(S),CP000858,NODE_66_length_19905_cov_27.088961:660..909:IncFII(S)_1__CP000858:86.822255,92.09,                                  94.27,253,262,660,909,                                  2,251,1000000,1000000,19905.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,IncP6,JF785550,NODE_68_length_18151_cov_4.931206:15545..16350:IncP6_1__JF785550:99.627792,99.63,                                  100.0,806,806,15545,16350,                                  1,806,1000000,1000000,18151.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,ColRNAI,DQ298019,NODE_79_length_14692_cov_8.137533:11310..11439:ColRNAI_1__DQ298019:100.000000,100.0,                                  100.0,130,130,11310,11439,                                  1,130,1000000,1000000,14692.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,IncFIB(pB171),AB024946,NODE_95_length_9764_cov_26.080680:1920..2562:IncFIB(pB171)_1__AB024946:91.446345,91.45,                                  100.0,643,643,1920,2562,                                  1,643,1000000,1000000,9764.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,Col(pHAD28),KU674895,NODE_107_length_8416_cov_14.593972:4202..4332:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,4202,4332,                                  1,131,1000000,1000000,8416.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,Col440I,CP023920,NODE_107_length_8416_cov_14.593972:8252..8365:Col440I_1__CP023920:96.491228,96.49,                                  100.0,114,114,8252,8365,                                  1,114,1000000,1000000,8416.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_30_genome.fasta,short,Col(pHAD28),KU674895,NODE_117_length_6120_cov_65.072679:2463..2593:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,2463,2593,                                  1,131,1000000,1000000,6120.0
